12,-311,-508,11.805007,-296.847778,-508.980804
10,-375,-503,9.80439377,-360.842377,-503.980682
143,-359,-530,142.807678,-344.821228,-530.981323
-129,-123,-524,-128.830536,-98.7451324,-524.985535
-263,-132,-546,-262.828766,-107.738174,-546.985229
-264,-184,-544,-263.834869,-159.725449,-544.986267
-457,205,-591,-456.600281,230.148651,-591.916626
-446,63,-580,-445.600281,88.1445465,-580.916626
-67,229,-421,-66.598793,254.090408,-421.915985
715,63,473,715.442383,78.0012817,473.89682
847,205,418,847.442688,220.019836,418.896667
840,78,412,840.442383,93.008606,412.89679
-742,78,-488,-742.517578,92.4726868,-488.855591
-875,205,-418,-875.517578,219.479492,-418.855621
-878,78,-406,-878.517639,92.4522095,-406.855591
-1017,205,74,-1017.92468,213.16008,74.3807297
-875,205,418,-875.923462,213.18367,418.383606
-846,61,442,-846.928345,69.1820374,442.371582
-987,-2,-145,-987.920532,23.1199036,-145.39061
-1017,-13,-74,-1017.91907,12.1400871,-74.3940964
-987,-71,-138,-987.920532,-45.8917274,-138.390594
718,-375,-104,718.966553,-357.347656,-104.256302
749,-320,2,749.968506,-302.369049,1.75103509
721,-320,-105,721.966797,-302.35199,-105.255539
-301,-183,-471,-301.886505,-164.457748,-471.462708
-336,-133,-408,-336.885712,-114.447327,-408.464203
-334,-183,-406,-334.88797,-164.460022,-406.4599
-314,-134,293,-314.827271,-128.718002,292.438202
-245,-159,199,-245.825974,-153.728561,198.436295
-244,-134,189,-244.826172,-128.726913,188.436584
103,-317,284,102.659676,-297.364197,284.940308
-14,-266,245,-14.3330545,-246.353485,245.942902
102,-255,287,101.660858,-235.374191,287.940735
406,-497,84,405.142395,-362.074677,83.4856949
364,-492,154,363.138489,-357.107483,153.492264
365,-538,153,364.138458,-403.061157,152.492325
364,-492,154,363.139221,-405.586578,153.491028
404,-440,86,403.142517,-353.669952,85.4854889
322,-440,223,321.141357,-353.540649,222.487427
565,-494,516,565.423889,-458.291534,516.905701
526,-494,535,526.424438,-458.269867,535.905457
533,-449,533,533.424438,-413.283142,533.905457
67,236,420,67.41922,248.552002,420.907867
262,462,352,262.406464,474.577576,352.913666
65,203,418,65.4192352,215.551483,418.907867
557,-168,-1168,556.180359,-150.11322,-1168.57288
467,-37,-1051,466.176575,-19.0795174,-1051.56738
456,-173,-1022,455.174561,-155.075928,-1022.56445
-314,-134,293,-314.825317,-110.728371,292.435333
-244,-134,189,-244.826111,-110.685242,188.436493
-240,-94,180,-240.825943,-70.6796646,179.436249
-314,-134,293,-314.81601,-126.466278,292.421967
-240,-94,180,-240.81601,-86.4848709,179.421967
-322,-94,295,-322.816071,-86.4657745,294.422058
-283,-134,334,-283.792969,-128.710663,334.609253
-314,-134,293,-314.790619,-128.711975,293.612305
-322,-94,295,-322.791016,-88.7146606,295.611786
-200,-123,307,-199.704941,6.37578964,307.955475
-283,-134,334,-282.705048,-4.46836758,334.955505
-282,-94,334,-281.704956,35.5540314,334.955475
-268,-440,-179,-268.148956,-373.313446,-178.011169
-270,-420,-179,-270.149017,-353.321198,-178.011169
-204,-420,-169,-204.147003,-353.29776,-168.010864
-1440,136,-168,-1439.00073,329.714478,-167.961746
-1442,-14,-74,-1441.00085,179.922653,-73.9595718
-1441,198,-68,-1440.00061,391.628754,-67.9650726
-1440,136,-168,-1439.00085,314.294769,-167.958679
-1440,66,-200,-1439.00085,244.209946,-199.958679
-1442,-14,-74,-1441.00098,164.038467,-73.9565735
-1442,-14,-74,-1441.00098,193.852142,-74.0425262
-1442,-14,0,-1441.00098,193.852142,-0.043009311
-1441,198,70,-1440.00098,405.252136,69.9558182
-1442,-14,-74,-1441.00098,193.852142,-74.0425262
-1441,198,70,-1440.00098,405.252136,69.9558182
-1441,198,-68,-1440.00098,405.252136,-68.0425262
-1442,-14,74,-1441.00098,200.933472,74.0416946
-1442,136,156,-1441.00061,351.23761,156.031876
-1441,198,70,-1440.00098,413.517578,70.0418243
-1841,138,-51,-1841.04297,140.40799,-51.999073
-1861,138,-51,-1861.04297,140.40799,-51.999073
-1861,109,-39,-1861.04297,111.40934,-39.999073
-1841,138,-51,-1841.04297,140.40799,-51.999073
-1861,109,-39,-1861.04297,111.40934,-39.999073
-1841,109,-39,-1841.04297,111.40934,-39.999073
-1841,109,17,-1841.0127,111.411835,17.9999161
-1861,109,17,-1861.0127,111.411835,17.9999161
-1861,138,29,-1861.0127,140.410477,29.999918
-1841,109,17,-1841.0127,111.411835,17.9999161
-1861,138,29,-1861.0127,140.410477,29.999918
-1841,138,29,-1841.0127,140.410477,29.999918
-1841,109,17,-1841.99902,342.84668,16.9558182
-1842,136,153,-1842.99902,369.960144,152.955826
-1842,66,199,-1842.99902,299.96228,198.955826
-1840,66,-201,-1840.99902,170.874268,-201.042267
-1841,109,-39,-1841.99902,213.73941,-39.0425262
-1841,98,-11,-1841.99902,202.703918,-11.042613
-1840,66,-201,-1840.99902,492.304962,-201.042267
-1841,138,-51,-1841.99902,565.209412,-51.0425262
-1841,109,-39,-1841.99902,536.090332,-39.0427666
-1840,136,-163,-1840.99902,816.873047,-163.042984
-1841,198,-61,-1841.99902,877.6875,-61.0425262
-1841,138,-51,-1841.99902,818.097473,-51.0425262
-1841,-134,-80,-1841.0127,-114.017151,-79.0000839
-1840,-114,-79,-1840.0127,-94.0134811,-78.0000839
-1761,-114,-79,-1761.0127,-94.0134811,-78.0000839
-1800,-147,-133,-1800.98914,153.304413,-133.146774
-1800,151,-140,-1800.98914,452.458923,-140.146759
-1810,150,-71,-1810.99207,451.586212,-71.1252518
-1771,-147,-169,-1771.77954,-78.0183258,-169.626236
-1800,151,-140,-1800.77966,219.910477,-140.62619
-1800,-147,-133,-1800.77942,-77.96035,-133.626343
-1840,-79,79,-1840.06152,-77.3920364,78.0018997
-1829,-80,79,-1829.06152,-78.3920975,78.0018997
-1829,-64,69,-1829.06177,-62.391861,68.001915
-1840,-64,-69,-1840.0127,-62.5004311,-68.0000839
-1829,-64,-69,-1829.0127,-62.5004311,-68.0000839
-1840,-79,-79,-1840.0127,-77.5004272,-78.0000839
-1828,-114,-80,-1828.0127,-110.660614,-79.0000839
-1828,-104,-77,-1828.0127,-100.661133,-76.0000839
-1761,-104,-77,-1761.0127,-100.661133,-76.0000839
-1828,-114,-80,-1828.01282,-108.864975,-79.0000839
-1761,-104,-77,-1761.01282,-98.8694763,-76.0000839
-1761,-114,-79,-1761.01282,-108.87011,-78.0000839
-1761,-114,-59,-1761.04297,-111.507553,-59.999073
-1761,-104,-63,-1761.04297,-101.507393,-63.999073
-1828,-104,-63,-1828.04297,-101.507393,-63.999073
-1761,-114,-59,-1760.95679,-110.589539,-59.9990654
-1828,-104,-63,-1827.95703,-100.587204,-63.999073
-1828,-114,-60,-1827.95691,-110.586777,-60.9990692
-1762,-114,81,-1762.04297,-111.502998,80.0009308
-1762,-104,77,-1762.04297,-101.502831,76.0009308
-1829,-104,77,-1829.04297,-101.502831,76.0009308
-1829,-114,60,-1829.0127,-110.66201,60.9999161
-1829,-104,63,-1829.0127,-100.662537,63.9999161
-1761,-104,63,-1761.0127,-100.662537,63.9999161
-1829,-114,60,-1829.0127,-109.14196,60.9999161
-1761,-104,63,-1761.0127,-99.1365051,63.9999161
-1761,-114,61,-1761.0127,-109.137131,61.9999123
-1761,-114,61,-1761.99902,-62.8788147,60.9558182
-1762,-104,77,-1762.99902,-52.8730049,76.9558182
-1762,-114,81,-1762.99902,-62.8788147,80.9558182
-1624,511,146,-1624.9646,512.199829,145.736282
-1628,513,154,-1628.96448,514.199524,153.736176
-1622,506,154,-1622.95984,507.199768,153.719452
-1630,506,141,-1630.19336,507.363953,141.981125
-1632,513,146,-1632.19336,514.363953,146.981094
-1624,511,146,-1624.19824,512.363708,146.980118
-1630,506,141,-1629.4707,508.234161,141.848434
-1638,506,146,-1637.47119,508.234314,146.848679
-1632,513,146,-1631.47559,515.233887,146.851456
-1636,511,154,-1635.03979,512.21582,154.279175
-1632,513,146,-1631.03979,514.215576,146.278992
-1638,506,146,-1637.04004,507.21579,146.279984
-1630,506,159,-1629.80969,507.29776,158.01828
-1628,513,154,-1627.80957,514.297791,153.018311
-1636,511,154,-1635.80969,512.297607,153.01828
-1630,506,159,-1630.53259,508.141418,158.153641
-1622,506,154,-1622.53235,508.141571,153.153488
-1628,513,154,-1628.53235,515.141113,153.153488
-1691,511,157,-1691.99927,514.488586,157.038193
-1688,500,149,-1688.99915,503.488617,149.038437
-1692,514,148,-1692.99915,517.488403,148.038452
-1652,-126,150,-1652.2832,22.5082417,150.95903
-1679,-121,142,-1679.28369,27.5527306,142.958908
-1649,-111,151,-1649.2832,37.5256424,151.95903
-1652,-126,150,-1652.18262,-94.3584518,150.98317
-1649,-111,151,-1649.18262,-79.3550034,151.98317
-1647,-122,151,-1647.18262,-90.3566208,151.98317
-1703,-147,136,-1703.51758,-137.004288,136.855606
-1709,-134,134,-1709.51758,-124.004684,134.855606
-1711,-124,134,-1711.51758,-114.0056,134.855606
-1657,-122,188,-1657.96753,-116.218163,187.747253
-1647,-122,151,-1647.96484,-116.220993,150.737183
-1649,-111,151,-1649.96484,-105.221153,150.737183
-1657,-122,188,-1657.9646,-117.075821,187.736282
-1649,-111,151,-1649.9646,-106.07756,150.736282
-1659,-111,187,-1659.9646,-106.075684,186.736282
-1572,545,145,-1571.3302,623.69043,145.742508
-1605,545,175,-1604.33044,623.69043,175.742752
-1586,561,158,-1585.33032,639.699585,158.742615
-1677,-125,138,-1677.31152,-117.543411,138.950195
-1669,-123,141,-1669.30298,-115.544388,141.952988
-1669,-130,140,-1669.30737,-122.543488,140.951584
-1677,-125,138,-1677.34375,-112.004372,138.939026
-1673,-118,140,-1673.34375,-105.005363,140.939026
-1669,-123,141,-1669.34375,-110.005997,141.939056
-1677,-125,138,-1677.2832,-115.613014,138.959015
-1680,-117,138,-1680.2832,-107.613823,138.95903
-1673,-118,140,-1673.28381,-108.614075,140.958878
-1677,-125,138,-1677.28345,-115.414757,138.958984
-1685,-122,136,-1685.2832,-112.415428,136.959045
-1680,-117,138,-1680.2832,-107.415581,138.959045
-1670,-123,145,-1670.97168,-121.821388,144.763702
-1669,-123,141,-1669.96753,-121.821579,140.747253
-1673,-118,140,-1673.97168,-116.821686,139.763702
-1670,-123,145,-1670.97168,-121.821388,144.763702
-1673,-118,140,-1673.97168,-116.821686,139.763702
-1674,-118,144,-1674.97058,-116.821686,143.759338
-1681,-131,187,-1681.98914,-128.245285,186.852997
-1680,-131,181,-1680.9873,-128.244553,180.841171
-1682,-125,180,-1682.9873,-122.24456,179.841171
-1681,-131,187,-1681.9646,-128.937317,186.736282
-1682,-125,180,-1682.9646,-122.937508,179.736282
-1684,-125,187,-1684.96265,-122.937508,186.729248
-1696,-125,184,-1695.01453,-123.092934,184.169754
-1695,-125,178,-1694.01453,-123.092934,178.16922
-1698,-131,177,-1697.0166,-129.09288,177.18129
-1696,-125,184,-1695.0116,-122.937637,184.15184
-1698,-131,177,-1697.01062,-128.937454,177.145081
-1699,-131,184,-1698.0116,-128.937454,184.15184
-1689,-140,179,-1689.26562,-112.105598,179.964035
-1698,-131,177,-1698.26562,-103.105881,177.96405
-1695,-125,178,-1695.26562,-97.1060638,178.96405
678,-372,-196,678.912231,-354.63092,-196.409668
718,-375,-104,718.914612,-357.631378,-104.404221
721,-320,-105,721.914612,-302.623993,-105.404266
712,-423,-102,712.947327,-406.053772,-102.320267
678,-452,-196,678.945984,-435.033234,-196.324203
709,-471,-102,709.947327,-454.056458,-102.320267
712,-423,-102,712.95874,-414.103088,-102.284218
742,-432,1,742.955811,-423.095703,0.706016779
749,-375,2,749.956848,-366.101807,1.70941174
712,-423,-102,712.958862,-415.277679,-102.283859
749,-375,2,749.956787,-367.283325,1.70921075
718,-375,-104,718.95874,-367.28241,-104.284248
678,-372,-196,678.911743,-364.368439,-196.410736
712,-423,-102,712.914978,-415.367584,-102.403503
718,-375,-104,718.914795,-367.373291,-104.403908
709,-471,-102,709.958679,-454.30246,-102.284393
742,-432,1,742.955811,-415.288361,0.706016779
712,-423,-102,712.958679,-406.306976,-102.284386
742,-432,1,742.959717,-423.880463,1.28080583
711,-379,133,711.959961,-370.875824,133.280121
749,-375,2,749.9599,-366.883453,2.28032851
652,-456,250,652.88623,-267.060028,250.463226
711,-513,133,711.886414,-323.97876,133.462875
651,-538,251,651.88623,-348.887085,251.463181
484,-410,319,484.354553,-407.963226,319.935028
432,-410,339,432.354553,-407.961304,339.935028
486,-378,335,486.354523,-375.963531,335.935028
484,-320,335,484.299286,-306.739716,335.954163
435,-375,347,435.294769,-361.726196,347.955566
377,-316,371,377.326324,-302.720215,371.945251
585,-446,285,585.418518,-423.72879,285.908203
486,-378,335,486.418396,-355.697723,335.908264
577,-380,292,577.417664,-357.713531,292.9086
653,-386,248,653.49707,-353.825775,248.867691
585,-446,285,585.49707,-413.853119,285.867706
577,-380,292,577.49707,-347.841522,292.867706
535,-490,306,535.303223,-481.936218,306.952911
588,-491,288,588.304565,-482.930298,288.952484
531,-538,301,531.304199,-529.934265,301.952606
507,-513,331,507.716095,-506.048859,331.697998
531,-538,301,531.726807,-531.050232,301.686829
502,-538,331,502.71814,-531.047668,331.695892
508,-488,339,508.760193,-483.74295,339.649689
535,-490,306,535.762817,-485.740784,306.646545
507,-513,331,507.758545,-508.741119,331.651611
535,-490,306,535.73053,-482.40448,306.682831
531,-538,301,531.730591,-530.4021,301.6828
507,-513,331,507.718903,-505.408447,331.695099
381,-489,368,381.368103,-477.251068,368.929779
407,-488,358,407.367645,-476.255768,358.929962
403,-538,355,403.368103,-526.261475,355.929779
430,-488,354,430.177307,-474.16449,354.984131
403,-538,355,403.177429,-524.165466,355.984131
407,-488,358,407.177307,-474.169525,358.984131
380,-538,367,380.459717,-501.553436,367.888062
381,-489,368,381.459778,-452.560455,368.888031
403,-538,355,403.458527,-501.561188,355.888672
435,-375,347,435.405914,-370.909821,347.91391
432,-410,339,432.405884,-405.910278,339.91391
380,-379,370,380.405914,-374.912384,370.91391
535,-442,302,535.302734,-438.17981,302.953033
486,-378,335,486.294556,-374.178101,335.955627
585,-446,285,585.302734,-442.179199,285.953064
484,-410,319,484.041321,-407.99707,319.999146
486,-378,335,486.041321,-375.995819,335.999146
535,-442,302,535.041992,-439.99707,302.999115
486,-378,335,486.213928,-373.907379,335.976837
432,-410,339,432.222565,-405.907715,339.974915
435,-375,347,435.21286,-370.906586,347.977081
380,-410,369,380.57309,-291.381775,369.819489
410,-439,348,410.573059,-320.341492,348.819489
381,-440,368,381.573212,-321.345032,368.819397
380,-379,370,380.493866,-343.387329,370.869537
432,-410,339,432.493805,-374.387482,339.869568
380,-410,369,380.493805,-374.394012,369.869568
380,-410,369,380.500549,-400.917603,369.865692
432,-410,339,432.500549,-400.911499,339.865692
410,-439,348,410.500549,-429.912842,348.865692
134,-440,-288,133.718201,-423.213409,-288.959473
136,-401,-291,135.718109,-384.211517,-291.959442
28,-440,-257,27.721756,-423.228088,-257.96051
237,-414,-314,236.768265,-402.760956,-314.972778
238,-362,-319,237.767624,-350.765808,-319.972626
136,-401,-291,135.768906,-389.75946,-291.972931
236,-440,-312,235.767624,-424.879852,-312.972626
237,-414,-314,236.767395,-398.877655,-314.972565
134,-440,-288,133.767883,-424.866211,-288.972687
237,-414,-314,236.767502,-398.133514,-314.972595
136,-401,-291,135.767883,-385.146759,-291.972687
134,-440,-288,133.768265,-424.145813,-288.972778
382,-440,-355,381.718109,-424.038574,-355.959442
237,-414,-314,236.718201,-398.049561,-314.959473
236,-440,-312,235.719345,-424.046112,-312.959808
382,-380,-355,381.748413,-368.728851,-355.967834
238,-362,-319,237.747711,-350.703674,-319.967651
237,-414,-314,236.747253,-402.698273,-314.967529
499,-380,-325,499.389801,-361.076813,-325.920898
498,-440,-322,498.389771,-421.093597,-322.920898
619,-440,-271,619.394592,-421.101746,-271.918854
502,-320,-330,502.415131,-309.645569,-330.90976
499,-380,-325,499.414948,-369.651978,-325.909821
619,-378,-271,619.409058,-367.644745,-271.912506
382,-320,-355,382.198486,-309.077728,-355.980103
499,-380,-325,499.203461,-369.07254,-325.979065
502,-320,-330,502.203461,-309.077728,-330.979065
499,-380,-325,499.273193,-361.102722,-325.961945
382,-440,-355,382.273773,-421.062592,-355.961792
498,-440,-322,498.272949,-421.098572,-322.962006
103,-379,281,102.763824,-374.686615,281.97171
-12,-406,246,-12.2427788,-401.679199,246.970078
-14,-366,255,-14.2427826,-361.677704,255.970078
380,-379,370,379.736511,-342.844635,370.964661
305,-365,350,304.736511,-328.8703,350.964661
377,-316,371,376.737183,-279.83667,371.964844
307,-402,345,306.716339,-395.147736,345.958923
305,-365,350,304.71521,-358.147614,350.958588
380,-379,370,379.71521,-372.154846,370.958588
308,-440,344,307.686829,-409.906769,344.949677
307,-402,345,306.68689,-371.914825,345.949707
380,-410,369,379.68985,-379.922363,369.950684
231,-284,329,230.660522,-264.542267,329.940613
103,-317,284,102.661453,-297.50769,284.940948
102,-255,287,101.661201,-235.505402,287.940857
231,-351,330,230.659683,-329.069824,330.940308
103,-379,281,102.650627,-357.060883,281.936981
103,-317,284,102.648994,-295.045593,284.936371
