831,200,480,831.967529,273.52478,480.252716
918,100,157,918.960266,173.482651,157.279068
902,100,215,902.962219,173.485672,215.272263
-345,640,-640,-345.042267,706.84021,-640.999084
-19,640,-640,-19.0425262,706.84021,-640.999084
0,1351,-648,-0.043009311,1417.18713,-648.999023
-19,640,-640,-18.7327366,678.974121,-640.963623
324,1351,-561,324.250793,1389.93347,-561.968018
0,1351,-648,0.257990897,1390.04321,-648.966125
-831,0,480,-831.889404,0.908828914,480.457092
-959,-111,4,-959.895081,-110.088104,4.44587946
-961,-111,0,-961.894104,-110.088104,0.447825134
-1753,3,1456,-1752.30176,5.024333,1455.28418
-1917,-505,1565,-1916.30176,-503.001038,1564.28418
-1565,-505,1917,-1564.30176,-503.001038,1916.28418
-1753,3,1456,-1752.30176,6.28679466,1455.28418
-1565,-505,1917,-1564.30176,-501.714813,1916.28418
-1458,3,1750,-1457.30176,6.29980755,1749.28418
629,0,-313,629.394592,1.92057312,-313.918854
594,-138,-249,594.394653,-136.082809,-249.918823
656,-116,-235,656.394592,-114.08139,-235.918839
384,323,-233,383.472565,324.900848,-232.150406
68,229,-518,67.4718094,230.887665,-517.150879
72,351,-397,71.4722977,352.889954,-396.150574
384,323,-233,383.43808,323.790588,-232.172821
320,142,-414,319.43811,142.793304,-413.172791
68,229,-518,67.4459152,229.79129,-517.167542
320,142,-414,319.497498,145.401764,-413.135437
64,28,-615,63.5028725,31.3942642,-614.132324
68,229,-518,67.5027695,232.395645,-517.132385
240,443,-176,239.424988,444.479004,-175.18187
320,384,-187,319.424988,385.47998,-186.18187
72,351,-397,71.4307709,352.47995,-396.177826
-64,28,-615,-63.5847778,30.3690109,-614.090332
-384,142,-414,-383.581085,144.366791,-413.09198
-72,229,-518,-71.5848007,231.361771,-517.090271
-448,323,-233,-447.539734,324.290466,-232.112228
-80,351,-397,-79.5379257,352.288452,-396.113159
-72,229,-518,-71.5368729,230.289352,-517.113708
-80,351,-397,-79.5098648,351.434906,-396.128357
-384,384,-187,-383.504486,384.441467,-186.131409
-288,443,-176,-287.504486,443.441376,-175.131409
-72,229,-518,-71.5238113,231.060333,-517.120667
-384,142,-414,-383.505768,144.056564,-413.130676
-448,323,-233,-447.522614,325.054657,-232.121307
-64,28,-615,-64.0425262,29.9806881,-614.000916
-72,229,-518,-72.0425262,230.982697,-517.000916
68,229,-518,67.957222,230.982697,-517.000916
