240,198,-31,240.99913,203.34343,-31.0415268
240,198,143,240.9991,203.343185,142.957581
256,322,-28,256.999115,327.351807,-28.0415268
240,198,-31,240.99913,203.34343,-31.0415268
256,322,-28,256.999115,327.351807,-28.0415268
240,198,-200,240.9991,203.343185,-200.042267
-119,149,-183,-119.043526,155.154541,-183.999039
-152,149,-183,-152.043274,155.154617,-183.999054
-152,114,-176,-152.043274,120.153503,-176.999054
-152,114,-176,-152.043274,120.153503,-176.999054
-152,149,-183,-152.043274,155.154617,-183.999054
-185,149,-183,-185.043274,155.154617,-183.999054
-229,114,25,-229.999039,136.80191,24.9561653
-230,149,25,-230.999039,171.795502,24.9561653
-230,149,58,-230.999039,171.795502,57.9561653
-230,149,-9,-230.999039,171.795502,-9.04361343
-230,149,25,-230.999039,171.795502,24.9561653
-229,114,25,-229.999039,136.80191,24.9561653
-236,0,-68,-236.013062,20.3392601,-67.0000916
-234,37,-66,-234.013062,57.3307838,-65.0000916
-230,37,-66,-230.013062,57.3307838,-65.0000916
-236,0,-68,-236.013062,20.3392601,-67.0000916
-230,37,-66,-230.013062,57.3307838,-65.0000916
-228,0,-68,-228.013062,20.3392601,-67.0000916
-236,0,-60,-235.00087,24.8833561,-60.0415268
-234,37,-62,-233.00087,61.8748779,-62.0415268
-234,37,-66,-233.00087,61.8748779,-66.0415268
-236,0,-60,-235.00087,24.8833561,-60.0415268
-234,37,-66,-233.00087,61.8748779,-66.0415268
-236,0,-68,-235.00087,24.8833561,-68.0415268
-242,49,-70,-241.00087,50.2180061,-70.0415268
-235,62,-85,-234.00087,63.2177048,-85.0415268
-235,62,-89,-234.00087,63.2177048,-89.0415268
-242,49,-70,-241.00087,50.2180061,-70.0415268
-235,62,-89,-234.00087,63.2177048,-89.0415268
-242,49,-74,-241.00087,50.2180061,-74.0415268
-229,0,-60,-229.043274,16.8503208,-60.9990616
-230,37,-62,-230.043274,53.8418427,-62.9990616
-234,37,-62,-234.043274,53.8418427,-62.9990616
-229,0,-60,-229.043274,16.8503208,-60.9990616
-234,37,-62,-234.043274,53.8418427,-62.9990616
-236,0,-60,-236.043274,16.8503208,-60.9990616
-230,37,-62,-230.043274,38.6129761,-62.9990616
-238,49,-70,-238.043274,50.6129761,-70.9990616
-242,49,-70,-242.043274,50.6129761,-70.9990616
-230,37,-62,-230.043274,38.6129761,-62.9990616
-242,49,-70,-242.043274,50.6129761,-70.9990616
-234,37,-62,-234.043274,38.6129761,-62.9990616
-231,62,-85,-231.043274,64.6679764,-85.9990616
-233,74,-91,-233.043274,76.6679688,-91.9990616
-237,74,-91,-237.043274,76.6679688,-91.9990616
-231,62,-85,-231.043274,64.6679764,-85.9990616
-237,74,-91,-237.043274,76.6679688,-91.9990616
-235,62,-85,-235.043274,64.6679764,-85.9990616
-228,0,-68,-228.999039,12.2913151,-68.0435257
-230,37,-66,-230.999039,49.2828369,-66.0435257
-230,37,-62,-230.999039,49.2828369,-62.0435257
-228,0,-68,-228.992828,16.2180843,-68.1194763
-230,37,-62,-230.992844,53.2128601,-62.1194153
-229,0,-60,-229.992828,16.2180843,-60.1194725
-230,37,-66,-230.999039,38.2262764,-66.0435257
-238,49,-74,-238.999039,50.2262688,-74.0435257
-238,49,-70,-238.999039,50.2262688,-70.0435257
-230,37,-66,-230.999039,38.2262764,-66.0435257
-238,49,-70,-238.999039,50.2262688,-70.0435257
-230,37,-62,-230.999039,38.2262764,-62.0435257
-231,62,-89,-231.999039,65.9430389,-89.0435257
-233,74,-95,-233.999039,77.9425812,-95.0435257
-233,74,-91,-233.999039,77.9425812,-91.0435257
-231,62,-89,-231.999039,65.9430389,-89.0435257
-233,74,-91,-233.999039,77.9425812,-91.0435257
-231,62,-85,-231.999039,65.9430389,-85.0435257
-191,0,-172,-191.042267,6.89876986,-171.0009
-191,37,-169,-191.042267,43.9002838,-168.0009
-187,37,-169,-187.042267,43.9002838,-168.0009
-191,0,-172,-191.042267,6.89876986,-171.0009
-187,37,-169,-187.042267,43.9002838,-168.0009
-184,0,-172,-184.042267,6.89876986,-171.0009
-184,0,-172,-184.999054,17.2613697,-172.043274
-187,37,-169,-187.999054,54.2628822,-169.043274
-187,37,-165,-187.999054,54.2628822,-165.043274
-184,0,-172,-184.999054,17.2613697,-172.043274
-187,37,-165,-187.999054,54.2628822,-165.043274
-184,0,-165,-184.999054,17.2613697,-165.043274
-191,37,-169,-191.042267,38.7135315,-168.0009
-185,49,-158,-185.042267,50.7136307,-157.0009
-181,49,-158,-181.042267,50.7136307,-157.0009
-191,37,-169,-191.042267,38.7135315,-168.0009
-181,49,-158,-181.042267,50.7136307,-157.0009
-187,37,-169,-187.042267,38.7135315,-168.0009
