-511,196,-628,-510.000885,205.639008,-628.041992
-462,626,-649,-461.000885,635.623962,-649.041992
-462,626,-1031,-461.000885,635.623962,-1031.04199
-462,626,-649,-461.289124,632.74585,-649.703308
-511,196,-628,-510.288055,202.732269,-628.702209
-212,196,-329,-211.305115,202.731201,-329.719116
-191,626,-378,-190.304077,632.744812,-378.718109
-462,626,-649,-461.289124,632.74585,-649.703308
-212,196,-329,-211.305115,202.731201,-329.719116
-212,196,-1351,-211.288971,201.349609,-1350.29688
-462,626,-1031,-461.291504,631.363708,-1030.29431
-191,626,-1302,-190.29039,631.363708,-1301.29541
-462,626,-1031,-461.291504,631.363708,-1030.29431
-212,196,-1351,-211.288971,201.349609,-1350.29688
-511,196,-1052,-510.288971,201.349609,-1051.29688
462,626,-649,461.286469,632.745605,-649.700623
191,626,-378,190.278473,632.744141,-378.692383
212,196,-329,211.278442,202.730667,-329.692352
462,626,-649,461.286469,632.745605,-649.700623
212,196,-329,211.278442,202.730667,-329.692352
511,196,-628,510.286713,202.732269,-628.700867
511,196,-628,510.000946,206.178329,-627.956543
493,350,-780,492.000732,360.167145,-779.961792
462,626,-649,461.00061,636.181641,-648.965088
493,350,-780,492.000946,359.09433,-780.042969
462,626,-1031,461.000946,635.118958,-1031.04297
462,626,-649,461.000946,635.118958,-649.042969
511,196,-1052,510.286072,201.349609,-1051.2998
212,196,-1351,211.286057,201.349609,-1350.2998
191,626,-1302,190.286057,631.362671,-1301.2998
511,196,-1052,510.286072,201.349609,-1051.2998
191,626,-1302,190.286057,631.362671,-1301.2998
462,626,-1031,461.286072,631.362671,-1030.2998
212,196,-1351,211.955826,209.251831,-1350.00098
-212,196,-1351,-212.042267,209.251831,-1350.00098
-191,626,-1302,-191.042267,639.236572,-1301.00098
212,196,-1351,211.955826,209.251831,-1350.00098
-191,626,-1302,-191.042267,639.236572,-1301.00098
191,626,-1302,190.955826,639.236572,-1301.00098
511,196,-1052,510.000946,202.031677,-1052.04297
493,350,-900,492.000946,356.030121,-900.042969
511,196,-900,510.000946,202.031677,-900.042969
493,350,-780,492.000946,356.030121,-780.042969
511,196,-628,510.000946,202.031677,-628.042969
511,196,-780,510.000946,202.031677,-780.042969
511,196,-1052,510.000946,208.209579,-1052.04297
462,626,-1031,461.000946,638.209961,-1031.04297
493,350,-900,492.000946,362.196503,-900.042969
462,626,-1031,461.000946,635.118958,-1031.04297
493,350,-780,492.000946,359.09433,-780.042969
493,350,-900,492.000946,359.09433,-900.042969
-511,196,-628,-510.000885,205.639008,-628.041992
-462,626,-1031,-461.000885,635.623962,-1031.04199
-511,196,-1052,-510.000885,205.639008,-1052.04199
67,267,-337,66.9558182,271.774506,-337.999023
212,196,-329,211.956528,200.771561,-329.999054
191,626,-378,190.956528,630.759521,-378.999054
67,267,-337,66.9551392,277.460083,-337.998993
66,196,-328,65.9551392,206.452057,-328.998993
212,196,-329,211.956528,206.439911,-329.999054
59,313,-342,58.9558182,321.14325,-342.999023
67,267,-337,66.9558182,275.142426,-337.999023
191,626,-378,190.956528,634.12677,-378.999054
59,313,-342,58.9558182,321.617584,-342.999023
191,626,-378,190.956528,634.61792,-378.999054
-59,313,-342,-59.0435257,321.617584,-342.999023
